GeneID	seqnames	start	end	width	strand	distance	domain	off_rep2	on_rep1	on_rep2	on_avg	M	A
5244	chr3	33722909	33723259	351	*	322746	1	16.286997152694	50.9594848175284	31.2141171465702	41.0868009820493	1.28368056797786	4.7534556654876
5245	chr3	33776426	33776776	351	*	376263	1	10.0227674785809	34.6139896873778	24.0108593435155	29.3124245154467	1.45942276373598	4.19212596258542
5246	chr3	33787338	33787688	351	*	387175	1	12.5284593482262	135.571459608896	60.827510336906	98.1994849729012	2.87433507913003	5.1950931857231
5247	chr3	33789137	33789487	351	*	388974	1	5.01138373929046	34.6139896873778	25.6115832997499	30.1127864935638	2.37173858675325	3.77356641143994
5248	chr3	33798603	33798953	351	*	398440	1	17.5398430875166	17.3069948436889	17.607963518578	17.4574791811335	-0.00642350247547085	4.20934537737469
5249	chr3	34683962	34684312	351	*	1283799	0	11.2756134134035	23.0759931249185	5.60253384682029	14.3392634858694	0.321434095628284	3.77844026063161
5250	chr3	34891900	34892250	351	*	1491737	0	36.3325321098558	26.9219919790716	34.4155650590389	30.6687785190553	-0.237372140988078	5.10367538833683
5251	chr3	35028271	35028621	351	*	1628108	0	31.3211483705654	25.9604922655333	32.8148411028045	29.3876666841689	-0.08899255613332	4.96991027478316
5252	chr3	35089727	35090077	351	*	1689564	0	11.2756134134035	18.2684945572272	15.2068775842265	16.7376860707268	0.531022700501278	3.88323456306811
5253	chr3	35146659	35147009	351	*	1746496	0	26.3097646312749	26.9219919790716	20.8094114310468	23.8657017050592	-0.135259736038399	4.70371510718316
5254	chr3	35596118	35596468	351	*	2195955	0	26.3097646312749	34.6139896873778	29.6133931903358	32.1136914388568	0.278010967740281	4.9103504590725
5255	chr3	35620264	35620614	351	*	2220101	0	13.7813052830488	26.9219919790716	17.607963518578	22.2649777488248	0.65438613303219	4.21289483563942
5256	chr3	35713918	35714268	351	*	2313755	0	32.573994305388	26.9219919790716	17.607963518578	22.2649777488248	-0.529184377720091	4.80468009101556
5257	chr3	35751259	35751609	351	*	2351096	0	11.2756134134035	9.61499713538272	16.8076015404609	13.2112993379218	0.211243348169142	3.72334488690204
5258	chr3	35792003	35792353	351	*	2391840	0	18.7926890223392	16.3454951301506	12.8057916498749	14.5756433900128	-0.345675870821783	4.13405778882261
5259	chr3	36093647	36093997	351	*	2693484	0	18.7926890223392	9.61499713538272	16.8076015404609	13.2112993379218	-0.477929163246893	4.06793114261006
5260	chr3	36350889	36351239	351	*	2950726	0	12.5284593482262	10.576496848921	16.8076015404609	13.6920491946909	0.119038080623286	3.81744468646973
5261	chr3	36380247	36380597	351	*	2980084	0	21.2983808919845	10.576496848921	18.4083254966952	14.4924111728081	-0.525377261894866	4.21617842234076
5262	chr3	36958671	36959021	351	*	3558508	0	11.2756134134035	9.61499713538272	12.0054296717578	10.8102134035702	-0.0557600843135049	3.58984317066072
5263	chr3	37175938	37176288	351	*	3775775	0	21.2983808919845	5.76899828122963	13.6061536279921	9.68757595461088	-1.06100428540103	3.94836491058768
5264	chr3	38356827	38357177	351	*	4956664	0	16.286997152694	2.88449914061482	19.2086874748124	11.0465933077136	-0.52106206654113	3.8510843482281
5265	chr3	38805801	38806151	351	*	5405638	0	43.8496077187915	7.69199770830618	49.6224426432654	28.6572201757858	-0.596711988788344	5.18866746702838
5266	chr3	39322945	39323295	351	*	5922782	0	8.76992154375831	13.4609959895358	14.4065156061093	13.9337557978226	0.612158162919709	3.5944260583019
5267	chr3	40457391	40457741	351	*	7057228	0	21.2983808919845	12.4994962759975	15.2068775842265	13.853186930112	-0.586166446568076	4.18578383000416
5268	chr3	41198845	41199195	351	*	7798682	0	10.0227674785809	13.4609959895358	9.6043437374062	11.532669863471	0.185207302212112	3.55501823182349
5269	chr3	41364771	41365121	351	*	7964608	0	23.8040727616297	27.8834916926099	17.607963518578	22.745727605594	-0.0629090634170577	4.60105058986309
5270	chr3	41509806	41510156	351	*	8109643	0	31.3211483705654	23.0759931249185	28.8130312122186	25.9445121685686	-0.262486991047675	4.88316305732598
5271	chr3	42063113	42063463	351	*	8662950	0	10.0227674785809	14.4224957030741	18.4083254966952	16.4154105998847	0.659878001647207	3.79235358154103
5272	chr3	42631855	42632205	351	*	9231692	0	17.5398430875166	12.4994962759975	12.0054296717578	12.2524629738776	-0.48436852386161	3.97037286668162
5273	chr3	43331150	43331500	351	*	9930987	0	7.51707560893569	17.3069948436889	15.2068775842265	16.2569362139577	1.01874628980369	3.59973130202972
5274	chr3	43485970	43486320	351	*	9890506	0	11.2756134134035	17.3069948436889	15.2068775842265	16.2569362139577	0.491381234114101	3.86341382987452
5275	chr3	43503059	43503409	351	*	9873417	0	8.76992154375831	18.2684945572272	14.4065156061093	16.3375050816682	0.827477423451961	3.70208568856802
5276	chr3	43621638	43621988	351	*	9754838	0	13.7813052830488	7.69199770830618	16.0072395623437	11.8496186353249	-0.202048132022255	3.78467770311219
5277	chr3	43647705	43648055	351	*	9728771	0	31.3211483705654	28.8449914061482	29.6133931903358	29.229192298242	-0.0965360262309831	4.96613853973433
5278	chr3	44338015	44338365	351	*	9038461	0	7.51707560893569	31.729490546763	8.00361978117184	19.8665551639674	1.29276238501949	3.73673934963762
5279	chr3	44396559	44396909	351	*	8979917	0	11.2756134134035	18.2684945572272	23.2104973653983	20.7394959613127	0.824523373376036	4.02998489950549
5280	chr3	45441864	45442214	351	*	7934612	0	15.0341512178714	15.3839954166124	18.4083254966952	16.8961604566538	0.158502111296375	4.0823271359847
5281	chr3	46603150	46603500	351	*	6773326	0	21.2983808919845	14.4224957030741	19.2086874748124	16.8155915889432	-0.323798567645643	4.31696776946537
5282	chr3	46629860	46630210	351	*	6746616	0	31.3211483705654	35.5754894009161	29.6133931903358	32.5944412956259	0.0557440792477619	5.0422785924737
5283	chr3	47163357	47163707	351	*	6213119	0	20.0455349571618	13.4609959895358	23.2104973653983	18.3357466774671	-0.122243704833449	4.33432042452953
5284	chr3	47164392	47164742	351	*	6212084	0	32.573994305388	9.61499713538272	26.4119452778671	18.0134712066249	-0.820322242406233	4.65911115867249
5285	chr3	47324052	47324402	351	*	6052424	0	17.5398430875166	16.3454951301506	8.80398175928902	12.5747384447198	-0.449704632980206	3.98770481212232
5286	chr3	47475562	47475912	351	*	5900914	0	21.2983808919845	9.61499713538272	16.0072395623437	12.8111183488632	-0.691108812517139	4.13331264702962
5287	chr3	47890054	47890404	351	*	5486422	0	17.5398430875166	20.1914939843037	15.2068775842265	17.6991857842651	0.0123464187099511	4.2187303379674
5288	chr3	48661754	48661972	219	*	4714854	0	134.05451502602	35.5754894009161	123.255744630046	79.4156170154812	-0.74799426105613	6.7034009308356
5289	chr3	49029105	49029455	351	*	4347371	0	2.50569186964523	8.65349742184445	11.2050676936406	9.92928255774251	1.64042759768488	2.62991299583254
5290	chr3	49929535	49929885	351	*	3446941	0	8.76992154375831	6.7304979947679	13.6061536279921	10.16832581138	0.192994052779111	3.3848440032316
5291	chr3	50100978	50101328	351	*	3275498	0	21.2983808919845	19.2299942707654	19.2086874748124	19.2193408727889	-0.141202990589083	4.40826555799365
5292	chr3	50337082	50337432	351	*	3039394	0	16.286997152694	9.61499713538272	16.8076015404609	13.2112993379218	-0.282648820512055	3.97029097124264
5293	chr3	50675312	50675662	351	*	2701164	0	21.2983808919845	28.8449914061482	22.4101353872811	25.6275633967147	0.255981459771906	4.60685778317415
5294	chr3	50737568	50737918	351	*	2638908	0	11.2756134134035	19.2299942707654	17.607963518578	18.4189788946717	0.661672223799002	3.94855932471697
5295	chr3	50840302	50840652	351	*	2536174	0	13.7813052830488	17.3069948436889	16.0072395623437	16.6571172030163	0.256476145737734	4.01393984199219
5296	chr3	51706707	51707057	351	*	1669769	0	13.7813052830488	1.92299942707654	14.4065156061093	8.16475751659293	-0.689605059033204	3.54089923960672
5297	chr3	51991419	51991769	351	*	1385057	0	13.7813052830488	6.7304979947679	17.607963518578	12.169230756673	-0.166602597126341	3.80240047056015
5298	chr3	52197986	52198336	351	*	1178490	0	10.0227674785809	6.7304979947679	16.8076015404609	11.7690497676144	0.212164682393183	3.56849692191402
5299	chr3	52277711	52278061	351	*	1098765	0	18.7926890223392	9.61499713538272	9.6043437374062	9.60967043639446	-0.899587786209751	3.85710183112863
5300	chr3	52455535	52455885	351	*	920941	0	1.25284593482262	8.65349742184445	10.4047057155234	9.52910156868392	2.2245617781659	2.28402954457047
5301	chr3	52686118	52686468	351	*	690358	0	15.0341512178714	5.76899828122963	18.4083254966952	12.0886618889624	-0.292830373638552	3.85666089351724
5302	chr3	52706079	52706429	351	*	670397	0	15.0341512178714	4.80749856769136	12.0054296717578	8.40646411972456	-0.769423563077264	3.61836429879788
5303	chr3	52851406	52851756	351	*	525070	1	3.75853780446785	33.6524899738395	11.2050676936406	22.42877883374	2.29969152148074	3.40036409345174
5304	chr3	53114055	53114405	351	*	262421	1	5.01138373929046	53.8439839581432	22.4101353872811	38.1270596727122	2.70239767523087	3.93889595567875
5305	chr3	53219932	53220282	351	*	156544	1	1.25284593482262	53.8439839581432	28.8130312122186	41.3285075851809	4.23180906253728	3.28765318675616
5306	chr3	53299695	53300045	351	*	76781	1	7.51707560893569	119.225964478746	54.4246145119685	86.8252894953571	3.36620636471898	4.77346133948737
5307	chr3	53347086	53347436	351	*	29390	1	17.5398430875166	15.3839954166124	13.6061536279921	14.4950745223022	-0.25881934025964	4.0831474584826
5308	chr3	53347613	53347963	351	*	28863	1	12.5284593482262	26.9219919790716	15.2068775842265	21.0644347816491	0.705725239407948	4.11078826586206
5309	chr3	53350667	53351017	351	*	25809	1	10.0227674785809	50.9594848175284	40.0180989058592	45.4887918616938	2.07639644814058	4.50061280478772
5310	chr3	53370729	53371079	351	*	5747	1	3.75853780446785	18.2684945572272	7.20325780305465	12.7358761801409	1.52935870174358	3.01519768358315
5311	chr3	53375108	53375458	351	*	1368	1	18.7926890223392	104.803468775672	56.0253384682029	80.4144036219373	2.04031642553428	5.32705393700065
5312	chr3	53376826	53377176	351	*	0	1	3.75853780446785	29.8064911196864	21.609773409164	25.7081322644252	2.48868885207388	3.49486275874831
5313	chr3	53483798	53484148	351	*	106970	1	13.7813052830488	43.2674871092222	32.8148411028045	38.0411641060134	1.40122239672155	4.5863129674841
5314	chr3	53511680	53512030	351	*	134852	1	5.01138373929046	29.8064911196864	14.4065156061093	22.1065033628979	1.94252993447995	3.55896208530329
5315	chr3	53549011	53549361	351	*	172183	1	7.51707560893569	38.4599885415309	12.8057916498749	25.6328900957029	1.64477893035232	3.91274762230404
5316	chr3	53668886	53669236	351	*	292058	1	2.50569186964523	18.2684945572272	11.2050676936406	14.7367811254339	2.16636937335008	2.89288388366514
5317	chr3	53710121	53710471	351	*	333293	1	5.01138373929046	143.263457317203	77.6351118773668	110.449284597285	4.21254642755302	4.69397033183982
5318	chr3	53845905	53846255	351	*	469077	1	6.26422967411308	13.4609959895358	14.4065156061093	13.9337557978226	1.03969532253136	3.38065747849607
5319	chr3	53881436	53881786	351	*	504608	1	8.76992154375831	15.3839954166124	9.6043437374062	12.4941695770093	0.465917315006189	3.52130563434514
5320	chr3	53921265	53921615	351	*	544437	1	2.50569186964523	33.6524899738395	12.8057916498749	23.2291408118572	2.78897214426926	3.20418526912473
5321	chr3	53927201	53927551	351	*	550373	1	6.26422967411308	16.3454951301506	8.00361978117184	12.1745574556612	0.858872779007438	3.29024620673411
5322	chr3	53938720	53939070	351	*	561892	1	12.5284593482262	47.1134859633753	21.609773409164	34.3616296862696	1.38618721345073	4.45101925288345
5323	chr3	53947675	53948025	351	*	570847	1	6.26422967411308	10.576496848921	12.0054296717578	11.2909632603394	0.758716263868545	3.24016794916466
5324	chr3	53980727	53981077	351	*	603899	1	11.2756134134035	16.3454951301506	16.8076015404609	16.5765483353057	0.517856665380596	3.87665154550777
5325	chr3	54019530	54019880	351	*	642702	1	11.2756134134035	27.8834916926099	18.4083254966952	23.1459085946526	0.975983634266995	4.10571502995097
5326	chr3	54428343	54428693	351	*	1051515	1	38.8382239795011	64.4204808070642	27.2123072559842	45.8163940315242	0.232860484805696	5.43251166960887
5327	chr3	54557579	54557929	351	*	1180751	1	21.2983808919845	34.6139896873778	19.2086874748124	26.9113385810951	0.323912356902443	4.64082323173941
5328	chr3	54574919	54575269	351	*	1198091	1	8.76992154375831	23.0759931249185	16.0072395623437	19.5416163436311	1.07213082449182	3.82441238908795
5329	chr3	54606654	54607004	351	*	1229826	1	16.286997152694	24.0374928384568	12.8057916498749	18.4216422441659	0.167977909889468	4.1956043364434
5330	chr3	54631940	54632290	351	*	1255112	1	37.5853780446785	46.1519862498371	32.0144791246873	39.0832326872622	0.0549446248783587	5.29745464811233
5331	chr3	54641240	54641590	351	*	1264412	1	43.8496077187915	46.1519862498371	40.8184608839764	43.4852235669067	-0.0117691636445025	5.4811388796003
5332	chr3	54649696	54649795	100	*	1272868	1	46.3552995884368	48.0749856769136	45.6206327526795	46.8478092147965	0.0149269817593174	5.57291747422988
5333	chr3	54691362	54691712	351	*	1314534	1	15.0341512178714	32.6909902603012	20.8094114310468	26.750200845674	0.791350227743655	4.39875119420834
5334	chr3	54704000	54704350	351	*	1327172	1	35.0796861750332	39.4214882550692	36.0162890152733	37.7188886351712	0.1018507529815	5.22404026131031
5335	chr3	54709846	54710196	351	*	1333018	1	18.7926890223392	24.0374928384568	17.607963518578	20.8227281785174	0.140863842781988	4.3773276456245
5336	chr3	54830530	54830880	351	*	1453702	1	15.0341512178714	19.2299942707654	14.4065156061093	16.8182549384374	0.152208065499304	4.07918011308617
5337	chr3	55006063	55006413	351	*	1629235	1	21.2983808919845	37.4984888279926	18.4083254966952	27.9534071623439	0.376794172438353	4.66726413950737
5338	chr3	55485219	55485569	351	*	2108391	1	21.2983808919845	22.1144934113803	19.2086874748124	20.6615904430963	-0.0417997856239705	4.45796716047621
5339	chr3	55486198	55486548	351	*	2109370	1	20.0455349571618	13.4609959895358	15.2068775842265	14.3339367868812	-0.456786044503236	4.16704925469463
5340	chr3	55888561	55888911	351	*	2511733	1	10.0227674785809	16.3454951301506	17.607963518578	16.9767293243643	0.705644075804137	3.8152366186195
5341	chr3	55897556	55897906	351	*	2520728	1	30.0683024357428	31.729490546763	8.80398175928902	20.266736153026	-0.546844778018363	4.68394912099605
5342	chr3	55939254	55939604	351	*	2562426	1	27.5626105660975	29.8064911196864	18.4083254966952	24.1074083081908	-0.18601472959335	4.74304857495643
5343	chr3	55977308	55977658	351	*	2600480	1	21.2983808919845	16.3454951301506	13.6061536279921	14.9758243790714	-0.481048579847534	4.23834276336443
5344	chr3	56001975	56002325	351	*	2625147	1	52.6195292625499	28.8449914061482	36.8166509933905	32.8308211997693	-0.664420356516489	5.41247647027324
5345	chr3	56343775	56344125	351	*	2966947	0	21.2983808919845	12.4994962759975	15.2068775842265	13.853186930112	-0.586166446568076	4.18578383000416
5346	chr3	56476899	56477249	351	*	3100071	0	22.5512268268071	15.3839954166124	13.6061536279921	14.4950745223022	-0.603992520973493	4.25573404883953
5347	chr3	56494682	56495032	351	*	3117854	0	18.7926890223392	8.65349742184445	20.0090494529296	14.331273437387	-0.368490095069508	4.12265067669875
5348	chr3	57596854	57597204	351	*	4220026	0	20.0455349571618	9.61499713538272	13.6061536279921	11.6105753816874	-0.738880079162836	4.02600223736483
5349	chr3	57692578	57692928	351	*	4315750	0	18.7926890223392	8.65349742184445	15.2068775842265	11.9301875030355	-0.614224433259225	3.99978350760389
5350	chr3	57825181	57825531	351	*	4448353	0	20.0455349571618	19.2299942707654	15.2068775842265	17.218435927496	-0.208115074538191	4.29138473967716
5351	chr3	58824287	58824637	351	*	5447459	0	21.2983808919845	21.152993697842	11.2050676936406	16.1790306957413	-0.376290321802113	4.29072189238714
5352	chr3	58867539	58867889	351	*	5490711	0	26.3097646312749	24.0374928384568	24.8112213216327	24.4243570800448	-0.103205588008374	4.71974218119817
5353	chr3	60025357	60025707	351	*	6648529	0	33.8268402402106	24.9989925519951	20.0090494529296	22.5040210024623	-0.567291996276357	4.83848168318038
5354	chr3	60142018	60142368	351	*	6765190	0	17.5398430875166	22.1144934113803	16.0072395623437	19.060866486862	0.113754887743535	4.26943457248419
5355	chr3	60178830	60179180	351	*	6802002	0	12.5284593482262	17.3069948436889	16.0072395623437	16.6571172030163	0.384252268702967	3.95005178050957
5356	chr3	60289304	60289654	351	*	6912476	0	53.8723751973725	37.4984888279926	40.8184608839764	39.1584748559845	-0.450375545978984	5.55282034733762
5357	chr3	60324447	60324797	351	*	6947619	0	27.5626105660975	29.8064911196864	22.4101353872811	26.1083132534838	-0.0753924969627295	4.79835969127174
5358	chr3	60402861	60403211	351	*	7026033	0	16.286997152694	10.576496848921	16.8076015404609	13.6920491946909	-0.234651654717294	3.99428955414002
5359	chr3	60571549	60571899	351	*	7194721	0	8.76992154375831	8.65349742184445	14.4065156061093	11.5300065139769	0.358968282719433	3.46783111820176
5360	chr3	60698149	60698499	351	*	7321321	0	17.5398430875166	13.4609959895358	12.0054296717578	12.7332128306468	-0.432959855973964	3.99607720062544
5361	chr3	61039892	61040242	351	*	7663064	0	33.8268402402106	25.9604922655333	24.8112213216327	25.385856793583	-0.400434755381343	4.92191030362788
5362	chr3	61682735	61683085	351	*	8305907	0	36.3325321098558	43.2674871092222	39.217736927742	41.2426120184821	0.178265680733991	5.31149429919786
5363	chr3	61699562	61699912	351	*	8322734	0	28.8154565009202	30.7679908332247	32.8148411028045	31.7914159680146	0.137257774309449	4.96661740790603
5364	chr3	61735271	61735621	351	*	8358443	0	22.5512268268071	27.8834916926099	20.8094114310468	24.3464515618283	0.105981573322961	4.61072109598776
5365	chr3	61741745	61742095	351	*	8364917	0	32.573994305388	39.4214882550692	40.8184608839764	40.1199745695228	0.292495187315081	5.21551987353314
5366	chr3	61808904	61809254	351	*	8432076	0	28.8154565009202	18.2684945572272	14.4065156061093	16.3375050816682	-0.782164120457296	4.50690646052265
5367	chr3	61829918	61830268	351	*	8453090	0	3.75853780446785	6.7304979947679	10.4047057155234	8.56760185514565	1.00763902196279	2.75433784369276
5368	chr3	62069787	62070137	351	*	8692959	0	22.5512268268071	16.3454951301506	12.0054296717578	14.1754624009542	-0.634061737931599	4.24069944036048
5369	chr3	62319293	62319643	351	*	8942465	0	3.75853780446785	4.80749856769136	15.2068775842265	10.0071880759589	1.2098557236306	2.85544619452667
5370	chr3	62873691	62874041	351	*	9496863	0	16.286997152694	19.2299942707654	23.2104973653983	21.2202458180819	0.362187490447204	4.29270912672227
5371	chr3	62884110	62884460	351	*	9507282	0	20.0455349571618	25.9604922655333	16.0072395623437	20.9838659139385	0.0629309278153869	4.42690774085395
5372	chr3	62884593	62884943	351	*	9507765	0	17.5398430875166	24.0374928384568	16.8076015404609	20.4225471894588	0.208500996275326	4.31680762675009
5373	chr3	62928286	62928636	351	*	9551458	0	8.76992154375831	17.3069948436889	15.2068775842265	16.2569362139577	0.820757470089527	3.69872571188681
5374	chr3	64030752	64031102	351	*	10653924	0	11.2756134134035	5.76899828122963	17.607963518578	11.6884808999038	0.0477242381392013	3.64158533188707
5375	chr3	64825653	64826003	351	*	11448825	0	20.0455349571618	8.65349742184445	16.8076015404609	12.7305494811527	-0.61612482038512	4.08737986675369
5376	chr3	64838339	64838689	351	*	11461511	0	25.0569186964523	16.3454951301506	20.8094114310468	18.5774532805987	-0.412473386101285	4.4973578931036
5377	chr3	66407837	66408187	351	*	13031009	0	18.7926890223392	26.9219919790716	20.8094114310468	23.8657017050592	0.329189514930458	4.47149048169874
5378	chr3	66478899	66479249	351	*	13102071	0	22.5512268268071	21.152993697842	17.607963518578	19.38047860821	-0.208614282778981	4.45342316793679
5379	chr3	66502199	66502549	351	*	13125371	0	25.0569186964523	9.61499713538272	15.2068775842265	12.4109373598046	-0.958256413078924	4.22446637961478
5380	chr3	66705047	66705397	351	*	13328219	0	32.573994305388	27.8834916926099	23.2104973653983	25.5469945290041	-0.338795646879228	4.89987445643599
5381	chr3	67526335	67526685	351	*	14149507	0	28.8154565009202	24.9989925519951	30.413755168453	27.706373860224	-0.0546893225661469	4.87064385946823
5382	chr3	68819203	68819553	351	*	15442375	0	30.0683024357428	25.9604922655333	29.6133931903358	27.7869427279346	-0.110028837243106	4.90235709138367
5383	chr3	68876105	68876455	351	*	15499277	0	15.0341512178714	21.152993697842	12.8057916498749	16.9793926738585	0.165196303411506	4.08567423204227
5384	chr3	70466004	70466354	351	*	17089176	0	33.8268402402106	23.0759931249185	20.8094114310468	21.9427022779827	-0.602164259007623	4.82104555181474
5385	chr3	70503125	70503475	351	*	17126297	0	15.0341512178714	14.4224957030741	15.2068775842265	14.8146866436503	-0.019883015248638	3.9931345727122
5386	chr3	70527028	70527378	351	*	17150200	0	23.8040727616297	28.8449914061482	28.8130312122186	28.8290113091834	0.266139133255829	4.76557468819953
5387	chr3	70551212	70551562	351	*	17174384	0	18.7926890223392	23.0759931249185	17.607963518578	20.3419783217483	0.108726285461393	4.3612588669642
5388	chr3	71007345	71007695	351	*	17630517	0	18.7926890223392	10.576496848921	18.4083254966952	14.4924111728081	-0.353405932840178	4.13019275781342
5389	chr3	71195481	71195831	351	*	17818653	0	7.51707560893569	13.4609959895358	14.4065156061093	13.9337557978226	0.810146982633876	3.49543164844482
5390	chr3	71582790	71583140	351	*	18205962	0	17.5398430875166	12.4994962759975	16.0072395623437	14.2533679191706	-0.281501211126287	4.07180652304928
5391	chr3	71586268	71586618	351	*	18209440	0	52.6195292625499	39.4214882550692	56.0253384682029	47.723413361636	-0.138143347587725	5.67561497473762
5392	chr3	71955516	71955866	351	*	18578688	0	18.7926890223392	13.4609959895358	18.4083254966952	15.9346607431155	-0.224988544145451	4.19440145216078
5393	chr3	72212423	72212773	351	*	18835595	0	15.0341512178714	27.8834916926099	18.4083254966952	23.1459085946526	0.59063076674795	4.29839146371049
5394	chr3	72769844	72770194	351	*	19393016	0	15.0341512178714	13.4609959895358	32.8148411028045	23.1379185461702	0.590153289956659	4.29815272531484
5395	chr3	72838993	72839343	351	*	19462165	0	15.0341512178714	6.7304979947679	12.0054296717578	9.36796383326283	-0.629015394681818	3.68856838299561
5396	chr3	73734428	73734778	351	*	20357600	0	25.0569186964523	30.7679908332247	17.607963518578	24.1879771759014	-0.0489312261012866	4.6791289731036
5397	chr3	73768547	73768897	351	*	20391719	0	20.0455349571618	24.0374928384568	16.8076015404609	20.4225471894588	0.0256158479414976	4.408250200917
5398	chr3	73955745	73956095	351	*	20578917	0	52.6195292625499	28.8449914061482	35.2159270371561	32.0304592216521	-0.69896152612802	5.39520588546747
5399	chr3	74010133	74010483	351	*	20633305	0	22.5512268268071	24.9989925519951	26.4119452778671	25.7054689149311	0.181333001950143	4.64839681030135
5400	chr3	74011694	74012044	351	*	20634866	0	15.0341512178714	9.61499713538272	16.8076015404609	13.2112993379218	-0.174109519349903	3.91602132066156
5401	chr3	74057074	74057424	351	*	20680246	0	23.8040727616297	21.152993697842	30.413755168453	25.7833744331475	0.11076071035131	4.68788547674727
5402	chr3	74060147	74060497	351	*	20683319	0	58.8837589366629	53.8439839581432	40.0180989058592	46.9310414320012	-0.321204496240254	5.74349062977139
5403	chr3	74067171	74067521	351	*	20690343	0	8.76992154375831	24.9989925519951	11.2050676936406	18.1020301228178	0.967307090991175	3.77200052233763
5404	chr3	74132002	74132352	351	*	20755174	0	45.1024536536142	25.9604922655333	26.4119452778671	26.1862187717002	-0.761968029142167	5.14578761578001
5405	chr3	74378471	74378821	351	*	21001643	0	30.0683024357428	24.9989925519951	32.0144791246873	28.5067358383412	-0.0743990826333922	4.92017196868853
5406	chr3	74948843	74949193	351	*	21572015	0	3.75853780446785	3.84599885415309	11.2050676936406	7.52553327389683	0.841271745125659	2.6711542052742
5407	chr3	75012764	75013114	351	*	21635936	0	17.5398430875166	18.2684945572272	19.2086874748124	18.7385910160198	0.0903899770039125	4.25775211711438
5408	chr3	76633876	76634226	351	*	23257048	0	13.7813052830488	15.3839954166124	11.2050676936406	13.2945315551265	-0.0483103319283353	3.86154660315915
5409	chr3	77038444	77038794	351	*	23661616	0	23.8040727616297	15.3839954166124	16.8076015404609	16.0957984785366	-0.536935219641357	4.36403751175094
5410	chr3	77191625	77191975	351	*	23814797	0	21.2983808919845	15.3839954166124	16.0072395623437	15.695617489478	-0.417469505758506	4.27013230040894
5411	chr3	77524653	77525003	351	*	24147825	0	12.5284593482262	22.1144934113803	16.8076015404609	19.4610474759206	0.596882452543393	4.05636687242978
5412	chr3	77539013	77539363	351	*	24162185	0	18.7926890223392	26.9219919790716	14.4065156061093	20.6642537925905	0.130348915674927	4.37207018207097
5413	chr3	77680318	77680668	351	*	24303490	0	20.0455349571618	21.152993697842	16.8076015404609	18.9802976191514	-0.0749361089147493	4.35797422248888
5414	chr3	77947641	77947991	351	*	24570813	0	27.5626105660975	23.0759931249185	28.0126692341014	25.54433117951	-0.105724053607905	4.78319391294915
5415	chr3	78046404	78046754	351	*	24669576	0	22.5512268268071	15.3839954166124	22.4101353872811	18.8970654019467	-0.243246549612572	4.43610703451999
5416	chr3	78111086	78111436	351	*	24734258	0	21.2983808919845	18.2684945572272	17.607963518578	17.9382290379026	-0.235637531379756	4.36104828759832
5417	chr3	78258059	78258409	351	*	24881231	0	37.5853780446785	24.0374928384568	30.413755168453	27.2256240034549	-0.451048764774626	5.04445795328583
5418	chr3	78287142	78287492	351	*	24910314	0	17.5398430875166	28.8449914061482	20.8094114310468	24.8272014185975	0.478262290789677	4.45168827400726
5419	chr3	78368884	78369234	351	*	24992056	0	38.8382239795011	25.9604922655333	36.8166509933905	31.3885716294619	-0.298668487172006	5.16674718362002
5420	chr3	78604435	78604785	351	*	25227607	0	20.0455349571618	16.3454951301506	26.4119452778671	21.3787202040088	0.0886133516582968	4.4397489527754
5421	chr3	78671934	78672284	351	*	25295106	0	15.0341512178714	17.3069948436889	23.2104973653983	20.2587461045436	0.406908520069673	4.20653034037135
5422	chr3	78721798	78722148	351	*	25344970	0	30.0683024357428	16.3454951301506	21.609773409164	18.9776342696573	-0.637057664295295	4.63884267785758
5423	chr3	78725040	78725390	351	*	25348212	0	13.7813052830488	19.2299942707654	24.8112213216327	22.0206077961991	0.639152250154539	4.20527789420059
5424	chr3	78732664	78733014	351	*	25355836	0	18.7926890223392	27.8834916926099	27.2123072559842	27.5478994742971	0.528416968098377	4.57110420828269
5425	chr3	78872265	78872615	351	*	25495437	0	22.5512268268071	22.1144934113803	24.0108593435155	23.0626763774479	0.0309949011312831	4.57322775989192
5426	chr3	78876784	78877134	351	*	25499956	0	11.2756134134035	22.1144934113803	18.4083254966952	20.2614094540377	0.792442120752174	4.01394427319356
5427	chr3	78879373	78879723	351	*	25502545	0	21.2983808919845	16.3454951301506	13.6061536279921	14.9758243790714	-0.481048579847534	4.23834276336443
5428	chr3	78887825	78888175	351	*	25510997	0	13.7813052830488	13.4609959895358	21.609773409164	17.5353846993499	0.326508384168197	4.04895596120742
5429	chr3	78894878	78895228	351	*	25518050	0	17.5398430875166	21.152993697842	23.2104973653983	22.1817455316202	0.322360168296623	4.37373721276074
5430	chr3	78896175	78896525	351	*	25519347	0	20.0455349571618	25.9604922655333	15.2068775842265	20.5836849248799	0.0364270112662153	4.41365578257936
5431	chr3	78906942	78907292	351	*	25530114	0	31.3211483705654	24.9989925519951	25.6115832997499	25.3052879258725	-0.297125616711082	4.86584374449428
5432	chr3	78913741	78914091	351	*	25536913	0	11.2756134134035	20.1914939843037	14.4065156061093	17.2990047952065	0.575970070685089	3.90570824816001
5433	chr3	78957551	78957901	351	*	25580723	0	22.5512268268071	24.9989925519951	20.8094114310468	22.9042019915209	0.0214620296866794	4.56846132416962
